country,cntry,imptrad,ipgdtim,basinc,Rel-Nonrel,Nonrel-Rel,a_div_rel,a_div_nonrel
1272.0,AT,5.0,2.0,2.0,0.7142857142857143,0.2857142857142857,-0.23809523809523814,-0.09523809523809525
1275.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1277.0,AT,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1280.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1282.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1283.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1284.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1287.0,AT,1.0,2.0,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
1288.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1291.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1292.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1294.0,AT,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
1295.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
1299.0,AT,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1301.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
1303.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1305.0,AT,3.0,1.0,1.0,0.75,0.25,-0.75,-0.25
1306.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
1310.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1312.0,AT,4.0,3.0,1.0,0.5714285714285714,0.42857142857142855,-0.5714285714285714,-0.42857142857142855
1313.0,AT,6.0,4.0,1.0,0.6,0.4,-0.6,-0.4
1314.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1315.0,AT,4.0,1.0,1.0,0.8,0.2,-0.8,-0.2
1319.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1321.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1322.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1323.0,AT,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
1325.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1326.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1329.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1330.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1332.0,AT,4.0,1.0,1.0,0.8,0.2,-0.8,-0.2
1334.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1335.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1338.0,AT,1.0,5.0,3.0,0.16666666666666666,0.8333333333333334,0.05555555555555554,0.27777777777777773
1340.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1341.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1342.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1344.0,AT,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
1347.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1348.0,AT,4.0,3.0,1.0,0.5714285714285714,0.42857142857142855,-0.5714285714285714,-0.42857142857142855
1351.0,AT,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
1352.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1353.0,AT,3.0,2.0,4.0,0.6,0.4,0.6,0.4
1356.0,AT,2.0,5.0,2.0,0.2857142857142857,0.7142857142857143,-0.09523809523809525,-0.23809523809523814
1359.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1360.0,AT,4.0,3.0,1.0,0.5714285714285714,0.42857142857142855,-0.5714285714285714,-0.42857142857142855
1361.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
1362.0,AT,4.0,1.0,1.0,0.8,0.2,-0.8,-0.2
1364.0,AT,1.0,6.0,1.0,0.14285714285714285,0.8571428571428571,-0.14285714285714285,-0.8571428571428571
1365.0,AT,1.0,4.0,2.0,0.2,0.8,-0.06666666666666668,-0.2666666666666667
1366.0,AT,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1369.0,AT,1.0,1.0,4.0,0.5,0.5,0.5,0.5
1371.0,AT,4.0,3.0,1.0,0.5714285714285714,0.42857142857142855,-0.5714285714285714,-0.42857142857142855
1373.0,AT,1.0,1.0,4.0,0.5,0.5,0.5,0.5
1374.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1375.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1380.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1384.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1386.0,AT,6.0,1.0,1.0,0.8571428571428571,0.14285714285714285,-0.8571428571428571,-0.14285714285714285
1387.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1388.0,AT,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1393.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1396.0,AT,4.0,6.0,1.0,0.4,0.6,-0.4,-0.6
1399.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
1404.0,AT,4.0,2.0,4.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
1405.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1407.0,AT,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
1408.0,AT,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1409.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1413.0,AT,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
1415.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1417.0,AT,6.0,1.0,2.0,0.8571428571428571,0.14285714285714285,-0.28571428571428575,-0.04761904761904762
1418.0,AT,5.0,6.0,4.0,0.45454545454545453,0.5454545454545454,0.45454545454545453,0.5454545454545454
1419.0,AT,4.0,2.0,4.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
1421.0,AT,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1422.0,AT,6.0,1.0,3.0,0.8571428571428571,0.14285714285714285,0.28571428571428564,0.0476190476190476
1426.0,AT,1.0,6.0,1.0,0.14285714285714285,0.8571428571428571,-0.14285714285714285,-0.8571428571428571
1429.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1431.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1432.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1433.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1435.0,AT,6.0,6.0,1.0,0.5,0.5,-0.5,-0.5
1436.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1437.0,AT,3.0,4.0,1.0,0.42857142857142855,0.5714285714285714,-0.42857142857142855,-0.5714285714285714
1438.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
1439.0,AT,2.0,4.0,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666
1440.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1446.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1447.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
1448.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1450.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1452.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
1453.0,AT,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
1460.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1461.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1464.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1465.0,AT,3.0,1.0,1.0,0.75,0.25,-0.75,-0.25
1466.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1467.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1468.0,AT,6.0,2.0,2.0,0.75,0.25,-0.25,-0.08333333333333334
1471.0,AT,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
1472.0,AT,6.0,6.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1475.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1482.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1483.0,AT,1.0,5.0,4.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334
1484.0,AT,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1485.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1490.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1492.0,AT,1.0,4.0,3.0,0.2,0.8,0.06666666666666665,0.2666666666666666
1493.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
1497.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1503.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1504.0,AT,6.0,2.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
1505.0,AT,6.0,1.0,3.0,0.8571428571428571,0.14285714285714285,0.28571428571428564,0.0476190476190476
1507.0,AT,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
1508.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1510.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
1514.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1516.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1518.0,AT,1.0,4.0,1.0,0.2,0.8,-0.2,-0.8
1523.0,AT,1.0,4.0,3.0,0.2,0.8,0.06666666666666665,0.2666666666666666
1525.0,AT,5.0,3.0,3.0,0.625,0.375,0.2083333333333333,0.12499999999999997
1527.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1528.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
1530.0,AT,4.0,1.0,2.0,0.8,0.2,-0.2666666666666667,-0.06666666666666668
1531.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1532.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1534.0,AT,3.0,3.0,4.0,0.5,0.5,0.5,0.5
1535.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
1536.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
1537.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1538.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1540.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1542.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
1543.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1544.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
1545.0,AT,1.0,3.0,1.0,0.25,0.75,-0.25,-0.75
1547.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1550.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1554.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1556.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1557.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1558.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1559.0,AT,3.0,3.0,4.0,0.5,0.5,0.5,0.5
1560.0,AT,3.0,2.0,4.0,0.6,0.4,0.6,0.4
1563.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1565.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1567.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
1569.0,AT,3.0,1.0,4.0,0.75,0.25,0.75,0.25
1571.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1572.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1573.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1579.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1582.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
1589.0,AT,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
1591.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1592.0,AT,3.0,4.0,4.0,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.5714285714285714
1596.0,AT,1.0,4.0,1.0,0.2,0.8,-0.2,-0.8
1597.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
1598.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1599.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1601.0,AT,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
1604.0,AT,4.0,2.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1605.0,AT,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1606.0,AT,2.0,1.0,4.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333
1607.0,AT,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1609.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1610.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1611.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1612.0,AT,3.0,1.0,3.0,0.75,0.25,0.24999999999999994,0.08333333333333331
1615.0,AT,1.0,4.0,2.0,0.2,0.8,-0.06666666666666668,-0.2666666666666667
1616.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1617.0,AT,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1618.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1619.0,AT,5.0,3.0,2.0,0.625,0.375,-0.20833333333333337,-0.125
1620.0,AT,1.0,2.0,4.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666
1628.0,AT,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
1629.0,AT,5.0,2.0,1.0,0.7142857142857143,0.2857142857142857,-0.7142857142857143,-0.2857142857142857
1631.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1633.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1634.0,AT,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1635.0,AT,6.0,2.0,4.0,0.75,0.25,0.75,0.25
1636.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1637.0,AT,4.0,2.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1639.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1640.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1645.0,AT,4.0,4.0,4.0,0.5,0.5,0.5,0.5
1646.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1648.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1652.0,AT,4.0,3.0,3.0,0.5714285714285714,0.42857142857142855,0.1904761904761904,0.14285714285714282
1653.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1655.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1659.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1661.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1662.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1663.0,AT,4.0,4.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1665.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
1666.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1672.0,AT,3.0,3.0,1.0,0.5,0.5,-0.5,-0.5
1674.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1680.0,AT,2.0,2.0,1.0,0.5,0.5,-0.5,-0.5
1682.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
1684.0,AT,6.0,2.0,2.0,0.75,0.25,-0.25,-0.08333333333333334
1688.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1689.0,AT,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
1690.0,AT,1.0,6.0,2.0,0.14285714285714285,0.8571428571428571,-0.04761904761904762,-0.28571428571428575
1691.0,AT,1.0,1.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1692.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1693.0,AT,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
1697.0,AT,5.0,2.0,3.0,0.7142857142857143,0.2857142857142857,0.23809523809523805,0.0952380952380952
1704.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1705.0,AT,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
1706.0,AT,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1707.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1710.0,AT,4.0,1.0,1.0,0.8,0.2,-0.8,-0.2
1712.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1713.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1715.0,AT,2.0,3.0,4.0,0.4,0.6,0.4,0.6
1717.0,AT,1.0,1.0,1.0,0.5,0.5,-0.5,-0.5
1722.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1724.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1726.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1727.0,AT,6.0,3.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1728.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1729.0,AT,5.0,2.0,4.0,0.7142857142857143,0.2857142857142857,0.7142857142857143,0.2857142857142857
1730.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1731.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1732.0,AT,5.0,3.0,2.0,0.625,0.375,-0.20833333333333337,-0.125
1733.0,AT,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1739.0,AT,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
1740.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
1743.0,AT,4.0,3.0,2.0,0.5714285714285714,0.42857142857142855,-0.1904761904761905,-0.14285714285714288
1744.0,AT,5.0,4.0,3.0,0.5555555555555556,0.4444444444444444,0.18518518518518515,0.1481481481481481
1745.0,AT,1.0,4.0,2.0,0.2,0.8,-0.06666666666666668,-0.2666666666666667
1746.0,AT,2.0,3.0,2.0,0.4,0.6,-0.13333333333333336,-0.2
1747.0,AT,3.0,2.0,2.0,0.6,0.4,-0.2,-0.13333333333333336
1748.0,AT,2.0,1.0,3.0,0.6666666666666666,0.3333333333333333,0.22222222222222215,0.11111111111111108
1749.0,AT,2.0,2.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1750.0,AT,5.0,1.0,3.0,0.8333333333333334,0.16666666666666666,0.27777777777777773,0.05555555555555554
1752.0,AT,1.0,1.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1753.0,AT,1.0,5.0,1.0,0.16666666666666666,0.8333333333333334,-0.16666666666666666,-0.8333333333333334
1757.0,AT,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1758.0,AT,3.0,6.0,1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666666
1763.0,AT,2.0,5.0,4.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.7142857142857143
1764.0,AT,4.0,5.0,2.0,0.4444444444444444,0.5555555555555556,-0.14814814814814817,-0.1851851851851852
1765.0,AT,3.0,5.0,4.0,0.375,0.625,0.375,0.625
1766.0,AT,1.0,6.0,1.0,0.14285714285714285,0.8571428571428571,-0.14285714285714285,-0.8571428571428571
1767.0,AT,4.0,4.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1769.0,AT,1.0,4.0,4.0,0.2,0.8,0.2,0.8
1774.0,AT,2.0,4.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1775.0,AT,4.0,1.0,2.0,0.8,0.2,-0.2666666666666667,-0.06666666666666668
1778.0,AT,4.0,2.0,2.0,0.6666666666666666,0.3333333333333333,-0.22222222222222224,-0.11111111111111112
1780.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1783.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1784.0,AT,4.0,1.0,3.0,0.8,0.2,0.2666666666666666,0.06666666666666665
1785.0,AT,1.0,4.0,2.0,0.2,0.8,-0.06666666666666668,-0.2666666666666667
1788.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1789.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1790.0,AT,4.0,3.0,4.0,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.42857142857142855
1791.0,AT,2.0,3.0,3.0,0.4,0.6,0.1333333333333333,0.19999999999999996
1792.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1793.0,AT,5.0,1.0,4.0,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.16666666666666666
1795.0,AT,1.0,1.0,4.0,0.5,0.5,0.5,0.5
1796.0,AT,4.0,2.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1797.0,AT,3.0,4.0,2.0,0.42857142857142855,0.5714285714285714,-0.14285714285714288,-0.1904761904761905
1800.0,AT,2.0,4.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1803.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1804.0,AT,2.0,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.6666666666666666,-0.3333333333333333
1805.0,AT,3.0,2.0,3.0,0.6,0.4,0.19999999999999996,0.1333333333333333
1809.0,AT,2.0,2.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1810.0,AT,3.0,2.0,4.0,0.6,0.4,0.6,0.4
1812.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1818.0,AT,5.0,1.0,3.0,0.8333333333333334,0.16666666666666666,0.27777777777777773,0.05555555555555554
1819.0,AT,3.0,4.0,3.0,0.42857142857142855,0.5714285714285714,0.14285714285714282,0.1904761904761904
1821.0,AT,1.0,2.0,3.0,0.3333333333333333,0.6666666666666666,0.11111111111111108,0.22222222222222215
1823.0,AT,3.0,2.0,1.0,0.6,0.4,-0.6,-0.4
1824.0,AT,1.0,3.0,3.0,0.25,0.75,0.08333333333333331,0.24999999999999994
1825.0,AT,3.0,3.0,3.0,0.5,0.5,0.16666666666666663,0.16666666666666663
1831.0,AT,1.0,2.0,2.0,0.3333333333333333,0.6666666666666666,-0.11111111111111112,-0.22222222222222224
1832.0,AT,3.0,3.0,2.0,0.5,0.5,-0.16666666666666669,-0.16666666666666669
1834.0,AT,1.0,3.0,2.0,0.25,0.75,-0.08333333333333334,-0.25
1836.0,AT,2.0,3.0,1.0,0.4,0.6,-0.4,-0.6
